,open,high,low,close,adjclose,volume,ticker,adjclose_1,true_adjclose_1,buy_profit,sell_profit
2016-05-11,2630.0,2660.0,2620.0,2630.0,2398.9541015625,91480000,BBCA.JK,2395.1248,2398.9541015625,0.0,0.0
2016-05-13,2600.0,2640.0,2600.0,2630.0,2398.9541015625,75686000,BBCA.JK,2383.7432,2376.150390625,0.0,22.8037109375
2016-05-16,2620.0,2620.0,2590.0,2605.0,2376.150390625,84077000,BBCA.JK,2367.3442,2371.58984375,0.0,4.560546875
2016-05-18,2580.0,2610.0,2580.0,2605.0,2376.150390625,66771000,BBCA.JK,2366.2344,2367.029052734375,0.0,9.121337890625
2016-05-20,2590.0,2605.0,2590.0,2605.0,2376.150390625,68004000,BBCA.JK,2369.075,2389.8330078125,0.0,-13.6826171875
2016-05-24,2610.0,2615.0,2595.0,2595.0,2367.029052734375,69157000,BBCA.JK,2360.3088,2371.58984375,0.0,-4.560791015625
2016-05-30,2605.0,2660.0,2595.0,2640.0,2408.07568359375,99330000,BBCA.JK,2393.5688,2371.58984375,0.0,36.48583984375
2016-06-07,2630.0,2630.0,2615.0,2620.0,2389.8330078125,87665500,BBCA.JK,2378.3062,2389.8330078125,0.0,0.0
2016-06-08,2615.0,2625.0,2600.0,2620.0,2389.8330078125,89579500,BBCA.JK,2376.6318,2371.58984375,0.0,18.2431640625
2016-06-27,2530.0,2565.0,2530.0,2560.0,2335.103515625,44316000,BBCA.JK,2321.0833,2376.150390625,0.0,-41.046875
2016-06-28,2565.0,2625.0,2565.0,2605.0,2376.150390625,121856000,BBCA.JK,2359.336,2426.318603515625,0.0,-50.168212890625
2016-07-12,2720.0,2775.0,2710.0,2750.0,2508.412353515625,190642000,BBCA.JK,2479.7466,2517.53369140625,0.0,-9.121337890625
2016-07-18,2780.0,2800.0,2765.0,2790.0,2544.898193359375,116023000,BBCA.JK,2521.2302,2608.74853515625,0.0,-63.850341796875
2016-07-25,2905.0,2915.0,2875.0,2900.0,2645.23486328125,111434500,BBCA.JK,2631.2217,2617.8701171875,0.0,27.36474609375
2016-08-03,3000.0,3010.0,2985.0,2995.0,2731.888916015625,115363500,BBCA.JK,2738.0137,2736.44970703125,4.560791015625,0.0
2016-08-04,3000.0,3015.0,2995.0,3000.0,2736.44970703125,131859500,BBCA.JK,2737.3865,2754.692626953125,18.242919921875,0.0
2016-08-05,3010.0,3050.0,3000.0,3020.0,2754.692626953125,175943500,BBCA.JK,2753.3516,2754.692626953125,0.0,0.0
2016-08-15,3030.0,3045.0,3000.0,3010.0,2745.57080078125,104034500,BBCA.JK,2756.2478,2759.253662109375,13.682861328125,0.0
2016-08-18,3025.0,3060.0,3025.0,3040.0,2772.935546875,186254500,BBCA.JK,2775.8691,2791.178955078125,18.243408203125,0.0
2016-08-24,3060.0,3070.0,3055.0,3060.0,2791.178955078125,111416000,BBCA.JK,2794.418,2782.057373046875,-9.12158203125,0.0
2016-08-25,3070.0,3070.0,2995.0,3050.0,2782.057373046875,71705000,BBCA.JK,2785.4277,2772.935546875,-9.121826171875,0.0
2016-08-31,2970.0,3035.0,2970.0,3010.0,2745.57080078125,169155000,BBCA.JK,2754.0088,2736.44970703125,-9.12109375,0.0
2016-09-01,2970.0,3015.0,2970.0,3000.0,2736.44970703125,56229500,BBCA.JK,2756.3657,2736.44970703125,0.0,0.0
2016-09-09,3035.0,3035.0,2995.0,3010.0,2745.57080078125,86764000,BBCA.JK,2754.9624,2741.01025390625,-4.560546875,0.0
2016-10-13,3120.0,3135.0,3070.0,3090.0,2818.543212890625,57745000,BBCA.JK,2831.461,2882.393310546875,63.85009765625,0.0
2016-11-07,3050.0,3105.0,3020.0,3080.0,2809.421875,110497000,BBCA.JK,2813.7178,2827.66455078125,18.24267578125,0.0
2016-11-15,2860.0,2975.0,2820.0,2910.0,2654.356201171875,135474500,BBCA.JK,2695.2542,2686.281494140625,31.92529296875,0.0
2016-11-22,2900.0,2945.0,2900.0,2930.0,2672.59912109375,129317000,BBCA.JK,2674.7598,2681.720947265625,9.121826171875,0.0
2016-11-23,2930.0,2950.0,2925.0,2940.0,2681.720947265625,51143500,BBCA.JK,2689.33,2654.356201171875,-27.36474609375,0.0
2016-12-01,2860.0,2915.0,2855.0,2900.0,2658.2470703125,107127500,BBCA.JK,2649.382,2690.328857421875,0.0,-32.081787109375
2016-12-15,2945.0,2965.0,2940.0,2955.0,2708.662353515625,125417000,BBCA.JK,2685.0798,2713.2451171875,0.0,-4.582763671875
2017-01-03,3100.0,3155.0,3045.0,3155.0,2891.989013671875,46748000,BBCA.JK,2840.6113,2878.240234375,0.0,13.748779296875
2017-01-04,3170.0,3175.0,3130.0,3140.0,2878.240234375,85216500,BBCA.JK,2842.2302,2873.65673828125,0.0,4.58349609375
2017-01-05,3140.0,3155.0,3125.0,3135.0,2873.65673828125,97909000,BBCA.JK,2841.8635,2859.9072265625,0.0,13.74951171875
2017-01-09,3110.0,3120.0,3030.0,3070.0,2814.0751953125,88087500,BBCA.JK,2794.8325,2823.24169921875,0.0,-9.16650390625
2017-01-20,3050.0,3055.0,3010.0,3050.0,2795.74267578125,44242500,BBCA.JK,2789.211,2759.07666015625,0.0,36.666015625
2017-01-27,3030.0,3110.0,3030.0,3080.0,2823.24169921875,37555500,BBCA.JK,2807.9558,2832.408447265625,0.0,-9.166748046875
2017-01-30,3115.0,3115.0,3065.0,3090.0,2832.408447265625,33673000,BBCA.JK,2822.2534,2804.9091796875,0.0,27.499267578125
2017-01-31,3060.0,3110.0,3050.0,3060.0,2804.9091796875,36946500,BBCA.JK,2797.096,2827.82470703125,0.0,-22.91552734375
2017-02-08,3125.0,3130.0,3105.0,3120.0,2859.9072265625,73968000,BBCA.JK,2845.3804,2864.490478515625,0.0,-4.583251953125
2017-02-10,3125.0,3140.0,3000.0,3000.0,2749.910888671875,82921000,BBCA.JK,2776.2266,2846.1572265625,96.246337890625,0.0
2017-02-27,3100.0,3105.0,3080.0,3100.0,2841.574462890625,28618000,BBCA.JK,2830.5977,2832.408447265625,0.0,9.166015625
2017-02-28,3100.0,3110.0,3080.0,3090.0,2832.408447265625,110184500,BBCA.JK,2825.233,2841.574462890625,0.0,-9.166015625
2017-03-02,3130.0,3135.0,3095.0,3100.0,2841.574462890625,78309500,BBCA.JK,2845.4065,2836.9912109375,-4.583251953125,0.0
2017-03-06,3080.0,3095.0,3070.0,3095.0,2836.9912109375,44661500,BBCA.JK,2833.6416,2832.408447265625,0.0,4.582763671875
2017-03-10,3140.0,3140.0,3095.0,3125.0,2864.490478515625,34386000,BBCA.JK,2851.1863,2850.74072265625,0.0,13.749755859375
2017-03-20,3220.0,3245.0,3190.0,3215.0,2946.98779296875,191276500,BBCA.JK,2945.9373,2979.06982421875,0.0,-32.08203125
2017-04-07,3495.0,3495.0,3440.0,3470.0,3180.72998046875,133337000,BBCA.JK,3157.3608,3180.72998046875,0.0,0.0
2017-04-10,3525.0,3550.0,3450.0,3470.0,3180.72998046875,79805500,BBCA.JK,3189.6394,3199.062744140625,18.332763671875,0.0
2017-04-11,3500.0,3520.0,3450.0,3490.0,3199.062744140625,88702000,BBCA.JK,3184.5798,3235.728271484375,0.0,-36.66552734375
2017-04-19,3385.0,3385.0,3385.0,3385.0,3126.240234375,0,BBCA.JK,3127.7036,3200.124755859375,73.884521484375,0.0
2017-04-20,3440.0,3530.0,3425.0,3465.0,3200.124755859375,146846500,BBCA.JK,3200.2197,3227.831787109375,27.70703125,0.0
2017-04-21,3415.0,3500.0,3405.0,3495.0,3227.831787109375,86655500,BBCA.JK,3212.4805,3213.97802734375,0.0,13.853759765625
2017-05-04,3560.0,3600.0,3555.0,3565.0,3292.480224609375,123050500,BBCA.JK,3294.0645,3283.244873046875,-9.2353515625,0.0
2017-05-10,3550.0,3615.0,3550.0,3585.0,3310.95166015625,78922000,BBCA.JK,3308.8596,3324.8046875,0.0,-13.85302734375
2017-05-15,3600.0,3650.0,3600.0,3650.0,3370.98291015625,41290500,BBCA.JK,3361.0469,3213.97802734375,0.0,157.0048828125
2017-05-16,3580.0,3590.0,3445.0,3480.0,3213.97802734375,237774500,BBCA.JK,3250.2437,3130.85791015625,-83.1201171875,0.0
2017-05-22,3630.0,3650.0,3485.0,3530.0,3260.15576171875,81751500,BBCA.JK,3313.338,3269.3916015625,9.23583984375,0.0
2017-05-23,3530.0,3550.0,3465.0,3540.0,3269.3916015625,87609500,BBCA.JK,3291.7173,3227.831787109375,-41.559814453125,0.0
2017-05-30,3540.0,3560.0,3520.0,3520.0,3250.92041015625,56862000,BBCA.JK,3273.306,3167.800048828125,-83.120361328125,0.0
2017-06-02,3485.0,3530.0,3465.0,3510.0,3241.685302734375,241656500,BBCA.JK,3281.7075,3274.009521484375,32.32421875,0.0
2017-06-14,3540.0,3595.0,3540.0,3595.0,3320.187255859375,79121500,BBCA.JK,3298.7407,3334.04052734375,0.0,-13.853271484375
2017-06-22,3650.0,3665.0,3595.0,3630.0,3352.511474609375,82107500,BBCA.JK,3350.018,3352.511474609375,0.0,0.0
2017-06-27,3630.0,3630.0,3630.0,3630.0,3352.511474609375,0,BBCA.JK,3331.6375,3352.511474609375,0.0,0.0
2017-07-12,3640.0,3695.0,3620.0,3685.0,3403.307373046875,89196500,BBCA.JK,3385.0063,3417.160400390625,0.0,-13.85302734375
2017-07-20,3695.0,3700.0,3670.0,3690.0,3407.925048828125,59790000,BBCA.JK,3402.9636,3366.365234375,0.0,41.559814453125
2017-07-21,3690.0,3695.0,3645.0,3645.0,3366.365234375,25438500,BBCA.JK,3377.9434,3431.013671875,64.6484375,0.0
2017-07-27,3755.0,3770.0,3740.0,3760.0,3472.573974609375,63409500,BBCA.JK,3467.8374,3472.573974609375,0.0,0.0
2017-07-31,3720.0,3765.0,3715.0,3740.0,3454.1025390625,65311000,BBCA.JK,3449.0308,3495.66259765625,0.0,-41.56005859375
2017-08-02,3785.0,3795.0,3765.0,3785.0,3495.66259765625,62681500,BBCA.JK,3481.2346,3463.338623046875,0.0,32.323974609375
2017-08-03,3810.0,3810.0,3710.0,3750.0,3463.338623046875,43917500,BBCA.JK,3464.6104,3431.013671875,-32.324951171875,0.0
2017-08-07,3750.0,3750.0,3715.0,3725.0,3440.249267578125,57609000,BBCA.JK,3438.2036,3509.516357421875,0.0,-69.26708984375
2017-09-06,3800.0,3805.0,3760.0,3780.0,3491.045166015625,59771000,BBCA.JK,3488.6467,3500.28076171875,0.0,-9.235595703125
2017-09-11,3795.0,3805.0,3780.0,3780.0,3491.045166015625,36496500,BBCA.JK,3501.9243,3514.134033203125,23.0888671875,0.0
2017-09-27,3960.0,3960.0,3930.0,3950.0,3648.050048828125,122173500,BBCA.JK,3639.6907,3661.9033203125,0.0,-13.853271484375
2017-10-13,4160.0,4190.0,4110.0,4135.0,3818.908447265625,55690000,BBCA.JK,3828.578,3828.143798828125,9.2353515625,0.0
2017-10-16,4160.0,4210.0,4135.0,4145.0,3828.143798828125,54328000,BBCA.JK,3852.4783,3786.5830078125,-41.560791015625,0.0
2017-11-02,4300.0,4325.0,4280.0,4295.0,3966.67724609375,95839000,BBCA.JK,3977.212,3883.55712890625,-83.1201171875,0.0
2017-11-16,4240.0,4240.0,4190.0,4205.0,3883.55712890625,61512500,BBCA.JK,3896.6743,3911.263671875,27.70654296875,0.0
2017-11-22,4200.0,4245.0,4200.0,4235.0,3911.263671875,86719000,BBCA.JK,3920.707,3878.93896484375,-32.32470703125,0.0
2017-11-24,4175.0,4210.0,4155.0,4200.0,3878.93896484375,60888000,BBCA.JK,3883.1416,3934.3525390625,55.41357421875,0.0
2017-11-28,4260.0,4260.0,4210.0,4260.0,3934.3525390625,77432000,BBCA.JK,3924.6035,3926.009033203125,0.0,8.343505859375
2017-12-12,4235.0,4250.0,4170.0,4250.0,3939.9150390625,67854000,BBCA.JK,3931.1423,3879.65771484375,0.0,60.25732421875
2017-12-13,4235.0,4235.0,4185.0,4185.0,3879.65771484375,61131000,BBCA.JK,3890.3179,3912.103515625,32.44580078125,0.0
2017-12-18,4180.0,4220.0,4170.0,4220.0,3912.103515625,76474000,BBCA.JK,3911.576,3912.103515625,0.0,0.0
2017-12-19,4190.0,4250.0,4190.0,4220.0,3912.103515625,76553500,BBCA.JK,3918.3572,3879.65771484375,-32.44580078125,0.0
2017-12-21,4190.0,4230.0,4190.0,4220.0,3912.103515625,61100000,BBCA.JK,3924.7178,3986.26708984375,74.16357421875,0.0
2017-12-26,4300.0,4300.0,4300.0,4300.0,3986.26708984375,0,BBCA.JK,3996.702,3990.90185546875,4.634765625,0.0
2017-12-28,4300.0,4400.0,4295.0,4385.0,4065.0654296875,106501000,BBCA.JK,4049.3992,4060.4299316406255,0.0,4.635498046874545
2017-12-29,4410.0,4550.0,4330.0,4380.0,4060.429931640625,81347000,BBCA.JK,4079.4253,4060.4299316406255,4.547473508864641e-13,0.0
2018-01-01,4380.0,4380.0,4380.0,4380.0,4060.429931640625,0,BBCA.JK,4067.2058,4060.4299316406255,4.547473508864641e-13,0.0
2018-01-03,4385.0,4390.0,4265.0,4380.0,4060.429931640625,68214000,BBCA.JK,4034.4158,4120.6875,0.0,-60.257568359375
2018-01-09,4500.0,4510.0,4490.0,4505.0,4176.310546875,61213000,BBCA.JK,4168.3145,4162.404296875,0.0,13.90625
2018-02-05,4750.0,4805.0,4700.0,4760.0,4412.70458984375,49501500,BBCA.JK,4442.367,4361.71728515625,-50.9873046875,0.0
2018-02-07,4730.0,4795.0,4695.0,4700.0,4357.08154296875,121947000,BBCA.JK,4388.152,4394.16357421875,37.08203125,0.0
2018-02-08,4710.0,4760.0,4700.0,4740.0,4394.16357421875,68461000,BBCA.JK,4399.1997,4370.9873046875,-23.17626953125,0.0
2018-02-15,4780.0,4785.0,4690.0,4690.0,4347.81201171875,52958500,BBCA.JK,4378.6987,4347.81201171875,0.0,0.0
2018-02-20,4820.0,4840.0,4775.0,4805.0,4454.42138671875,34830000,BBCA.JK,4461.127,4454.42138671875,0.0,0.0
2018-02-22,4820.0,4835.0,4750.0,4780.0,4431.2451171875,47217000,BBCA.JK,4456.354,4496.13818359375,64.89306640625,0.0
2018-02-27,4745.0,4755.0,4660.0,4710.0,4366.3525390625,87429500,BBCA.JK,4406.1094,4296.82470703125,-69.52783203125,0.0
2018-03-05,4630.0,4660.0,4575.0,4575.0,4241.2021484375,87744000,BBCA.JK,4288.409,4222.6611328125,-18.541015625,0.0
2018-03-21,4670.0,4705.0,4655.0,4675.0,4333.90625,67617500,BBCA.JK,4343.0996,4347.81201171875,13.90576171875,0.0
2018-04-09,4570.0,4580.0,4515.0,4555.0,4222.6611328125,51013000,BBCA.JK,4230.6206,4320.0009765625,97.33984375,0.0
2018-05-03,4560.0,4575.0,4460.0,4460.0,4166.0859375,138704500,BBCA.JK,4190.541,4114.71044921875,-51.37548828125,0.0
2018-05-11,4550.0,4610.0,4510.0,4550.0,4250.15478515625,80000500,BBCA.JK,4286.093,4292.189453125,42.03466796875,0.0
2018-05-16,4380.0,4480.0,4380.0,4475.0,4180.09814453125,87185000,BBCA.JK,4189.8594,4110.0400390625,-70.05810546875,0.0
2018-05-18,4400.0,4405.0,4340.0,4340.0,4053.993896484375,88681000,BBCA.JK,4077.229,4044.653076171875,-9.3408203125,0.0
2018-05-22,4390.0,4420.0,4340.0,4400.0,4110.0400390625,62761000,BBCA.JK,4095.599,4110.0400390625,0.0,0.0
2018-05-24,4460.0,4525.0,4455.0,4490.0,4194.10888671875,77697000,BBCA.JK,4203.988,4212.791015625,18.68212890625,0.0
2018-05-31,4575.0,4590.0,4490.0,4540.0,4240.814453125,178023000,BBCA.JK,4240.6113,4240.814453125,0.0,0.0
2018-06-05,4560.0,4585.0,4480.0,4545.0,4245.48486328125,77233000,BBCA.JK,4223.568,4301.53076171875,0.0,-56.0458984375
2018-06-08,4570.0,4600.0,4420.0,4450.0,4156.74462890625,170845000,BBCA.JK,4184.7974,4156.74462890625,0.0,0.0
2018-06-27,4280.0,4340.0,4270.0,4270.0,3988.607177734375,67309500,BBCA.JK,4029.204,3913.878662109375,-74.728515625,0.0
2018-07-03,4320.0,4325.0,4120.0,4120.0,3848.4921875,73038000,BBCA.JK,3908.0967,3965.254638671875,116.762451171875,0.0
2018-07-06,4195.0,4210.0,4185.0,4185.0,3909.209228515625,37609000,BBCA.JK,3929.673,4091.358642578125,182.1494140625,0.0
2018-07-09,4240.0,4400.0,4215.0,4380.0,4091.358642578125,80049500,BBCA.JK,4062.9888,4091.358642578125,0.0,0.0
2018-07-13,4600.0,4615.0,4560.0,4605.0,4301.53076171875,73936000,BBCA.JK,4295.682,4320.212890625,0.0,-18.68212890625
2018-07-19,4620.0,4640.0,4610.0,4640.0,4334.224609375,76925500,BBCA.JK,4285.651,4315.54248046875,0.0,18.68212890625
2018-07-25,4705.0,4715.0,4685.0,4715.0,4404.28173828125,50131500,BBCA.JK,4384.6807,4357.57666015625,0.0,46.705078125
2018-08-02,4720.0,4780.0,4690.0,4690.0,4380.92919921875,79333000,BBCA.JK,4394.819,4380.92919921875,0.0,0.0
2018-08-06,4680.0,4760.0,4680.0,4760.0,4446.31640625,63000500,BBCA.JK,4439.6997,4446.31640625,0.0,0.0
2018-08-07,4740.0,4775.0,4740.0,4760.0,4446.31640625,114379000,BBCA.JK,4448.464,4469.66943359375,23.35302734375,0.0
2018-08-08,4780.0,4790.0,4710.0,4785.0,4469.66943359375,64702500,BBCA.JK,4478.871,4502.361328125,32.69189453125,0.0
2018-08-10,4800.0,4815.0,4740.0,4775.0,4460.32861328125,80348000,BBCA.JK,4477.4785,4357.57666015625,-102.751953125,0.0
2018-08-17,4675.0,4675.0,4675.0,4675.0,4366.91796875,0,BBCA.JK,4366.24,4464.99755859375,0.0,-98.07958984375
2018-08-22,4775.0,4775.0,4775.0,4775.0,4460.32861328125,0,BBCA.JK,4489.683,4591.10107421875,130.7724609375,0.0
2018-08-23,4760.0,4930.0,4755.0,4915.0,4591.10107421875,145868000,BBCA.JK,4578.0273,4684.51123046875,0.0,-93.41015625
2018-08-28,5020.0,5020.0,4910.0,4995.0,4665.82958984375,63353500,BBCA.JK,4697.32,4633.13671875,-32.69287109375,0.0
2018-08-29,4900.0,4960.0,4895.0,4960.0,4633.13671875,87695500,BBCA.JK,4641.755,4684.51123046875,51.37451171875,0.0
2018-08-31,5000.0,5010.0,4960.0,4960.0,4633.13671875,111563000,BBCA.JK,4639.002,4628.4658203125,-4.6708984375,0.0
2018-09-04,4965.0,4980.0,4900.0,4950.0,4623.79541015625,42271500,BBCA.JK,4603.489,4483.68017578125,0.0,140.115234375
2018-09-10,4920.0,4950.0,4830.0,4950.0,4623.79541015625,66696500,BBCA.JK,4644.5474,4623.79541015625,0.0,0.0
2018-09-26,4760.0,4860.0,4760.0,4840.0,4521.04443359375,71715500,BBCA.JK,4533.7812,4483.68017578125,-37.3642578125,0.0
2018-10-02,4815.0,4840.0,4750.0,4790.0,4474.3388671875,50639500,BBCA.JK,4492.3564,4469.66943359375,-4.66943359375,0.0
2018-10-23,4680.0,4685.0,4575.0,4590.0,4287.51953125,62162500,BBCA.JK,4295.263,4231.4736328125,-56.0458984375,0.0
2018-11-05,4800.0,4850.0,4790.0,4835.0,4516.3740234375,76754500,BBCA.JK,4533.002,4558.40771484375,42.03369140625,0.0
2018-11-08,4880.0,4900.0,4780.0,4800.0,4483.68017578125,99739000,BBCA.JK,4500.3555,4483.68017578125,0.0,0.0
2018-12-04,5160.0,5295.0,5155.0,5240.0,4910.70751953125,119232500,BBCA.JK,4925.6045,4901.3359375,-9.37158203125,0.0
2018-12-13,5200.0,5205.0,5145.0,5165.0,4840.4208984375,84280500,BBCA.JK,4851.156,4840.4208984375,0.0,0.0
2019-01-08,5230.0,5320.0,5205.0,5240.0,4910.70751953125,66247500,BBCA.JK,4939.677,4924.76513671875,14.0576171875,0.0
2019-01-10,5300.0,5300.0,5190.0,5255.0,4924.76513671875,114314500,BBCA.JK,4944.525,4920.07958984375,-4.685546875,0.0
2019-01-17,5290.0,5330.0,5285.0,5330.0,4995.05126953125,91654000,BBCA.JK,5009.6562,5084.08154296875,89.0302734375,0.0
2019-01-24,5430.0,5485.0,5355.0,5460.0,5116.88232421875,106781000,BBCA.JK,5175.274,5154.36865234375,37.486328125,0.0
2019-02-12,5530.0,5530.0,5450.0,5460.0,5116.88232421875,95883500,BBCA.JK,5143.1177,5079.3955078125,-37.48681640625,0.0
2019-02-13,5460.0,5490.0,5410.0,5420.0,5079.3955078125,103115500,BBCA.JK,5116.8936,5041.90966796875,-37.48583984375,0.0
2019-02-14,5405.0,5405.0,5380.0,5380.0,5041.90966796875,108738500,BBCA.JK,5077.0986,5023.166015625,-18.74365234375,0.0
2019-02-19,5420.0,5480.0,5380.0,5380.0,5041.90966796875,64469000,BBCA.JK,5082.6816,5154.36865234375,112.458984375,0.0
2019-03-01,5565.0,5600.0,5535.0,5540.0,5191.85400390625,72589500,BBCA.JK,5232.823,5187.1689453125,-4.68505859375,0.0
2019-03-07,5490.0,5490.0,5490.0,5490.0,5144.9970703125,0,BBCA.JK,5149.497,5098.138671875,-46.8583984375,0.0
2019-04-01,5550.0,5550.0,5480.0,5500.0,5154.36865234375,21786000,BBCA.JK,5168.873,5154.36865234375,0.0,0.0
2019-04-03,5500.0,5500.0,5500.0,5500.0,5154.36865234375,0,BBCA.JK,5177.4604,5191.85400390625,37.4853515625,0.0
2019-04-16,5495.0,5505.0,5475.0,5495.0,5149.6826171875,71017000,BBCA.JK,5164.6997,5149.6826171875,0.0,0.0
2019-04-25,5535.0,5620.0,5525.0,5595.0,5291.33056640625,61482500,BBCA.JK,5311.2134,5314.9736328125,23.64306640625,0.0
2019-05-01,5750.0,5750.0,5750.0,5750.0,5437.91748046875,0,BBCA.JK,5460.3433,5376.4462890625,-61.47119140625,0.0
2019-05-03,5680.0,5750.0,5615.0,5675.0,5366.98828125,58244500,BBCA.JK,5403.053,5314.9736328125,-52.0146484375,0.0
2019-05-06,5600.0,5660.0,5595.0,5620.0,5314.9736328125,36649500,BBCA.JK,5345.399,5352.80224609375,37.82861328125,0.0
2019-05-13,5680.0,5695.0,5600.0,5610.0,5305.51611328125,63720500,BBCA.JK,5323.0527,5196.7578125,-108.75830078125,0.0
2019-05-21,5470.0,5495.0,5400.0,5460.0,5163.65771484375,97371000,BBCA.JK,5108.498,5163.65771484375,0.0,0.0
2019-05-24,5610.0,5630.0,5605.0,5610.0,5305.51611328125,37402000,BBCA.JK,5333.514,5376.4462890625,70.93017578125,0.0
2019-06-03,5820.0,5820.0,5820.0,5820.0,5504.1181640625,0,BBCA.JK,5525.2344,5504.1181640625,0.0,0.0
2019-06-05,5820.0,5820.0,5820.0,5820.0,5504.1181640625,0,BBCA.JK,5504.4287,5504.1181640625,0.0,0.0
2019-06-13,5885.0,5885.0,5790.0,5805.0,5489.9326171875,78802500,BBCA.JK,5531.669,5485.20361328125,-4.72900390625,0.0
2019-06-18,5795.0,5900.0,5795.0,5900.0,5579.77685546875,78788000,BBCA.JK,5577.9653,5617.60498046875,0.0,-37.828125
2019-06-24,5895.0,5900.0,5865.0,5875.0,5556.13330078125,30084000,BBCA.JK,5602.0015,5589.23388671875,33.1005859375,0.0
2019-06-25,5930.0,5960.0,5875.0,5910.0,5589.23388671875,40561500,BBCA.JK,5614.545,5546.67626953125,-42.5576171875,0.0
2019-07-19,6195.0,6210.0,6150.0,6200.0,5863.494140625,43973500,BBCA.JK,5901.5566,5948.609375,85.115234375,0.0
2019-07-22,6260.0,6290.0,6200.0,6290.0,5948.609375,37314500,BBCA.JK,5969.569,5896.59423828125,-52.01513671875,0.0
2019-07-30,6205.0,6250.0,6190.0,6220.0,5882.40869140625,38225500,BBCA.JK,5912.7915,5854.03662109375,-28.3720703125,0.0
2019-08-08,6010.0,6080.0,5980.0,6005.0,5679.078125,58295500,BBCA.JK,5656.3696,5735.82177734375,0.0,-56.74365234375
2019-08-16,6040.0,6040.0,5960.0,5960.0,5636.5205078125,49821500,BBCA.JK,5679.5376,5688.53466796875,52.01416015625,0.0
2019-08-19,6030.0,6030.0,5965.0,6015.0,5688.53466796875,30619000,BBCA.JK,5704.982,5660.16357421875,-28.37109375,0.0
2019-08-28,6000.0,6020.0,5985.0,5995.0,5669.62109375,55688000,BBCA.JK,5701.552,5679.078125,9.45703125,0.0
2019-09-06,6060.0,6060.0,6025.0,6025.0,5697.9921875,54349000,BBCA.JK,5724.552,5707.44921875,9.45703125,0.0
2019-09-09,6050.0,6055.0,5980.0,6035.0,5707.44921875,25912000,BBCA.JK,5730.9893,5726.3642578125,18.9150390625,0.0
2019-09-24,5980.0,6000.0,5940.0,5945.0,5622.333984375,79718500,BBCA.JK,5657.6963,5612.876953125,-9.45703125,0.0
2019-09-25,5900.0,5935.0,5780.0,5935.0,5612.876953125,88620000,BBCA.JK,5629.3223,5731.09228515625,118.21533203125,0.0
2019-09-26,6000.0,6060.0,5970.0,6060.0,5731.09228515625,109859000,BBCA.JK,5708.377,5740.55029296875,0.0,-9.4580078125
2019-09-27,6005.0,6075.0,6000.0,6070.0,5740.55029296875,48010000,BBCA.JK,5748.6504,5740.55029296875,0.0,0.0
2019-10-01,6010.0,6065.0,6010.0,6040.0,5712.17822265625,40057000,BBCA.JK,5751.499,5721.6357421875,9.45751953125,0.0
2019-10-10,6020.0,6110.0,6020.0,6110.0,5778.37890625,65806500,BBCA.JK,5795.675,5792.56494140625,14.18603515625,0.0
2019-10-11,6080.0,6155.0,6080.0,6125.0,5792.56494140625,40863500,BBCA.JK,5814.3496,5863.494140625,70.92919921875,0.0
2019-11-13,6265.0,6285.0,6265.0,6280.0,5939.15234375,40083500,BBCA.JK,5971.754,5929.69482421875,-9.45751953125,0.0
2019-11-15,6280.0,6290.0,6255.0,6275.0,5934.42333984375,47138000,BBCA.JK,5956.7656,5939.15234375,4.72900390625,0.0
2019-12-03,6420.0,6420.0,6345.0,6375.0,6028.99609375,42823000,BBCA.JK,6061.1475,6019.53857421875,-9.45751953125,0.0
2019-12-04,6360.0,6400.0,6355.0,6365.0,6019.53857421875,37552000,BBCA.JK,6081.0703,5995.8955078125,-23.64306640625,0.0
2019-12-05,6360.0,6385.0,6330.0,6340.0,5995.8955078125,54168000,BBCA.JK,6047.5283,6067.04931640625,71.15380859375,0.0
2019-12-11,6365.0,6385.0,6350.0,6380.0,6052.818359375,48469000,BBCA.JK,6090.2646,6014.86962890625,-37.94873046875,0.0
2019-12-13,6395.0,6420.0,6350.0,6360.0,6033.84423828125,70822500,BBCA.JK,6079.66,6033.84423828125,0.0,0.0
2019-12-20,6680.0,6740.0,6610.0,6660.0,6318.45947265625,99453000,BBCA.JK,6408.4497,6318.45947265625,0.0,0.0
2019-12-23,6680.0,6730.0,6650.0,6660.0,6318.45947265625,46558500,BBCA.JK,6397.751,6337.43359375,18.97412109375,0.0
2020-01-24,6820.0,6880.0,6810.0,6810.0,6460.767578125,69653500,BBCA.JK,6544.8477,6489.228515625,28.4609375,0.0
2020-02-11,6785.0,6785.0,6745.0,6780.0,6432.3056640625,77526500,BBCA.JK,6476.4756,6451.2802734375,18.974609375,0.0
2020-02-13,6820.0,6820.0,6740.0,6790.0,6441.79296875,49737000,BBCA.JK,6511.928,6337.43359375,-104.359375,0.0
2020-02-21,6600.0,6660.0,6595.0,6615.0,6275.76708984375,98261000,BBCA.JK,6330.874,6190.3828125,-85.38427734375,0.0
2020-02-28,6200.0,6290.0,6035.0,6290.0,5967.43408203125,169946500,BBCA.JK,5939.6924,5768.20361328125,0.0,199.23046875
2020-03-11,5950.0,5980.0,5790.0,5850.0,5549.998046875,93204500,BBCA.JK,5507.061,5274.8701171875,0.0,275.1279296875
